[4/17/23 11:03AM] Entropy used command ::refer fpk merk | Player rights = PLAYER	
[4/26/23 09:35AM] Entropy used command ::store | Player rights = MODERATOR	
[4/26/23 09:37AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:41AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 09:50AM] Entropy used command ::checkinv shana | Player rights = MODERATOR	
[4/26/23 09:50AM] Entropy used command ::checkbank Shana | Player rights = MODERATOR	
[4/26/23 09:50AM] Entropy used command ::checkbank zshana | Player rights = MODERATOR	
[4/26/23 09:50AM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/26/23 10:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 10:06AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 10:07AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 10:10AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/26/23 10:12AM] Entropy used command ::yell Looking forward to buy bulk vote scrolls - pm if u got 50+ | Player rights = MODERATOR	
[4/26/23 10:13AM] Entropy used command ::yell Buying bulk vote scrolls - pm if you got 50+ | Player rights = MODERATOR	
[4/26/23 10:14AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:16AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 10:16AM] Entropy used command ::checkbank berrka | Player rights = MODERATOR	
[4/26/23 10:20AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:21AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:28AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:32AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:33AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 10:39AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:44AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:44AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:45AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:45AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:45AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:46AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:47AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:49AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:50AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:51AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:53AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:56AM] Entropy used command ::checkbank noble | Player rights = MODERATOR	
[4/26/23 10:56AM] Entropy used command ::checkbank nobledefeat | Player rights = MODERATOR	
[4/26/23 11:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 11:06AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 11:07AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 11:07AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 11:09AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/26/23 11:12AM] Entropy used command ::checkbank nobledefeat | Player rights = MODERATOR	
[4/26/23 11:15AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:16AM] Entropy used command ::checkinv rks | Player rights = MODERATOR	
[4/26/23 11:16AM] Entropy used command ::checkbank rks | Player rights = MODERATOR	
[4/26/23 11:16AM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/26/23 11:16AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 11:18AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:20AM] Entropy used command ::yell Where?! | Player rights = MODERATOR	
[4/26/23 11:20AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 11:20AM] Entropy used command ::yell Mid lane pushing @::veigar come help!! | Player rights = MODERATOR	
[4/26/23 11:20AM] Entropy used command ::yell Need jungle gank, smh silver lobby | Player rights = MODERATOR	
[4/26/23 11:24AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 11:26AM] Entropy used command ::goto rks | Player rights = MODERATOR	
[4/26/23 11:26AM] Entropy used command ::staffzone | Player rights = MODERATOR	
[4/26/23 11:26AM] Entropy used command ::teletome rks | Player rights = MODERATOR	
[4/26/23 11:28AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 11:28AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 11:30AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/26/23 11:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 11:36AM] Entropy used command ::mute rks 24h | Player rights = MODERATOR	
[4/26/23 11:36AM] Entropy used command ::mute 6h rks | Player rights = MODERATOR	
[4/26/23 11:39AM] Entropy used command ::teleto rks | Player rights = MODERATOR	
[4/26/23 11:46AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:51AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:53AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 12:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 12:05PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:05PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:06PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:09PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:09PM] Entropy used command ::skin | Player rights = MODERATOR	
[4/26/23 12:09PM] Entropy used command ::char | Player rights = MODERATOR	
[4/26/23 12:15PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:16PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:16PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:16PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 12:17PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:27PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:46PM] Entropy used command ::Yell Looking for one person to join my raid (duos) 400-500 elo | Player rights = MODERATOR	
[4/26/23 12:54PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 12:54PM] Entropy used command ::home | Player rights = MODERATOR	
[4/26/23 12:55PM] Entropy used command ::store | Player rights = MODERATOR	
[4/26/23 12:55PM] Entropy used command ::store | Player rights = MODERATOR	
[4/26/23 01:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 01:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 01:07PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 01:07PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 01:14PM] Entropy used command ::Yell Buying $300 in-name donation for good offer. pm me! :) | Player rights = MODERATOR	
[4/26/23 01:17PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 01:18PM] Entropy used command ::yell Buying $300 in-name for huge offer - pm here or discord. | Player rights = MODERATOR	
[4/26/23 01:23PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 01:24PM] Entropy used command ::Yell Pm to suh or alex on discord. | Player rights = MODERATOR	
[4/26/23 01:25PM] Entropy used command ::checkbank king potter | Player rights = MODERATOR	
[4/26/23 01:26PM] Entropy used command ::checkinv king potter | Player rights = MODERATOR	
[4/26/23 01:26PM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/26/23 01:30PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:33PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:37PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:42PM] Entropy used command ::yell Buying $300 in-name donation for huge offer - pm me ! :) | Player rights = MODERATOR	
[4/26/23 01:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:48PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:52PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:53PM] Entropy used command ::yell buying $300 in-name or owner's chest - pm me! | Player rights = MODERATOR	
[4/26/23 01:57PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 01:58PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:00PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:01PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:01PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:02PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:02PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:02PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:02PM] Entropy used command ::claim | Player rights = MODERATOR	
[4/26/23 02:05PM] Entropy used command ::yell Buying $300 in-name donation for huge offer - pm me! | Player rights = MODERATOR	
[4/26/23 02:08PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:17PM] Entropy used command ::checkinv prayer | Player rights = MODERATOR	
[4/26/23 02:17PM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/26/23 02:17PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 02:20PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:20PM] Entropy used command ::teleport | Player rights = MODERATOR	
[4/26/23 02:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:28PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:28PM] Entropy used command ::teleto cm suh | Player rights = MODERATOR	
[4/26/23 02:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 02:36PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:45PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 02:47PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:47PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:48PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:49PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:50PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 02:50PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 02:51PM] Entropy used command ::yell $10 and $100 bonds in my pos for 150k per $ | Player rights = MODERATOR	
[4/26/23 02:56PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:01PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:02PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:04PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 03:04PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 03:06PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:07PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 03:08PM] Entropy used command ::golden | Player rights = MODERATOR	
[4/26/23 03:09PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 03:16PM] Entropy used command ::yell Buying $300 in-name donation for huge offer - pm me! | Player rights = MODERATOR	
[4/26/23 03:17PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 03:19PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:27PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:30PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:34PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:36PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 03:37PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:37PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:38PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:42PM] Entropy used command ::afk | Player rights = MODERATOR	
[4/26/23 03:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:45PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:46PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:46PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:46PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:47PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:47PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:54PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:56PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 03:57PM] Entropy used command ::yell Buying $300 in-name for huge offer. pm me. | Player rights = MODERATOR	
[4/26/23 04:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 04:07PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:16PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:17PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:17PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 04:18PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:18PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:19PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:22PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:30PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:30PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:33PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 04:33PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:40PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 04:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 04:45PM] Entropy used command ::dropoff | Player rights = MODERATOR	
[4/26/23 04:48PM] Entropy used command ::yell Buying $300 in-name donation for huge offer - pm me. | Player rights = MODERATOR	
[4/26/23 04:55PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 04:56PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 04:57PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:03PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 05:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 05:06PM] Entropy used command ::vihric | Player rights = MODERATOR	
[4/26/23 05:06PM] Entropy used command ::vihtic | Player rights = MODERATOR	
[4/26/23 05:07PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 05:11PM] Entropy used command ::yell Buying $300 in-name donation for huge offer - pm me. | Player rights = MODERATOR	
[4/26/23 05:17PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 05:19PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:21PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:22PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:24PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:26PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:34PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/26/23 05:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 05:35PM] Entropy used command ::yell Buying $300 in-name for a huge offer - pm me. | Player rights = MODERATOR	
[4/26/23 05:47PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:48PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:51PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 05:52PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 05:56PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 06:00PM] Entropy used command ::checkinv wcpk3r | Player rights = MODERATOR	
[4/26/23 06:01PM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/26/23 06:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 06:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 06:07PM] Entropy used command ::golden | Player rights = MODERATOR	
[4/26/23 06:09PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 09:18PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 09:19PM] Entropy used command ::Yell Buying $300 in-name for huge offer - pm me | Player rights = MODERATOR	
[4/26/23 09:20PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:21PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 09:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:23PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 09:31PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:31PM] Entropy used command ::Yell Buying $300 in-name for huge offer - pm me! | Player rights = MODERATOR	
[4/26/23 09:31PM] Entropy used command ::yell buying coarse mixtures - pm me to discuss price! | Player rights = MODERATOR	
[4/26/23 09:32PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:37PM] Entropy used command ::teletome zaryte | Player rights = MODERATOR	
[4/26/23 09:38PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:40PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:42PM] Entropy used command ::checkinv nobledefeat | Player rights = MODERATOR	
[4/26/23 09:42PM] Entropy used command ::checkbank nobledefeat | Player rights = MODERATOR	
[4/26/23 09:42PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:44PM] Entropy used command ::mute 6h atreya | Player rights = MODERATOR	
[4/26/23 09:48PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/26/23 09:51PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:52PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:53PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:54PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:55PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:57PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:58PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:58PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:58PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:59PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 09:59PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:02PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:02PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:04PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:04PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:04PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:04PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 10:05PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:07PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 10:18PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 10:19PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:20PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 10:20PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:22PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:26PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:28PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:29PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:31PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:33PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:35PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:37PM] Entropy used command ::yell Buying $300 in-name for huge offer - pm me. | Player rights = MODERATOR	
[4/26/23 10:39PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:39PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:41PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 10:52PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:02PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:04PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/26/23 11:04PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:08PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/26/23 11:10PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/26/23 11:10PM] Entropy used command ::yell Buying $300 in-name donation for huge offer! | Player rights = MODERATOR	
[4/26/23 11:17PM] Entropy used command ::yell Buying $300 in-name for huge offer - pm me! | Player rights = MODERATOR	
[4/26/23 11:17PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:18PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/26/23 11:20PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:21PM] Entropy used command ::kill prayer | Player rights = MODERATOR	
[4/26/23 11:21PM] Entropy used command ::kill swamping87 | Player rights = MODERATOR	
[4/26/23 11:21PM] Entropy used command ::kill hc don | Player rights = MODERATOR	
[4/26/23 11:21PM] Entropy used command ::kill entropy | Player rights = MODERATOR	
[4/26/23 11:21PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/26/23 11:22PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 11:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:29PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/26/23 11:30PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:33PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:37PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:44PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:45PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:45PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:50PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/26/23 11:54PM] Entropy used command ::voteboss | Player rights = MODERATOR	
[4/26/23 11:55PM] Entropy used command ::vote | Player rights = MODERATOR	
[4/26/23 11:56PM] Entropy used command ::reward 1 all | Player rights = MODERATOR	
[4/27/23 12:00AM] Entropy used command ::yell Buying $300 in-name for huge offer (dr%, aoe, cash, bonds, gear) | Player rights = MODERATOR	
[4/27/23 12:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 12:05AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:06AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 12:08AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 12:13AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:14AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:14AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:15AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:16AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:18AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 12:19AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:20AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:23AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:24AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:26AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:29AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:31AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:33AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 12:35AM] Entropy used command ::dropoff | Player rights = MODERATOR	
[4/27/23 12:37AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:42AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:47AM] Entropy used command ::yell Selling 96-99% droprates  | Player rights = MODERATOR	
[4/27/23 12:48AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:48AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:53AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:56AM] Entropy used command ::store | Player rights = MODERATOR	
[4/27/23 12:58AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:00AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 01:07AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 01:17AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:18AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:19AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 01:21AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:22AM] Entropy used command ::home | Player rights = MODERATOR	
[4/27/23 01:24AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:32AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:36AM] Entropy used command ::kick Asquad | Player rights = MODERATOR	
[4/27/23 01:37AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 01:37AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 01:47AM] Entropy used command ::yell Buying $300 in-name donation. | Player rights = MODERATOR	
[4/27/23 01:52AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:03AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:07AM] Entropy used command ::ninetails | Player rights = MODERATOR	
