[4/15/23 06:34AM] Ruthie used command ::vote | Player rights = PLAYER	
[4/22/23 08:38AM] Ruthie used command ::yell vboss bout to die get here boys | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:38AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:39AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:40AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:40AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:44AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:44AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:46AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:47AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:48AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:49AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:49AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:49AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:50AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:50AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:51AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:53AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:53AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:54AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:02AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:03AM] Ruthie used command ::pod | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:03AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:06AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:25AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:32AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:32AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:33AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:33AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:33AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:34AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:34AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:35AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:38AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:39AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:39AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:47AM] Ruthie used command ::dropsoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:47AM] Ruthie used command ::Dropsoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:47AM] Ruthie used command ::dropsoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:01AM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:01AM] Ruthie used command ::Vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:01AM] Ruthie used command ::yell vbossssssssssssssssssss | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:01AM] Ruthie used command ::Yell get to ::Vboss dont miss out boys | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:01AM] Ruthie used command ::Yell were at ::Vboss its 50hp | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:02AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:03AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04AM] Ruthie used command ::donate | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:05AM] Ruthie used command ::yell sheesh, gl buddy | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:05AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:17AM] Ruthie used command ::yell gzzzzzz | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:23AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:23AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:24AM] Ruthie used command ::yell votes bulk 39k ea my tp | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:24AM] Ruthie used command ::yell lmfao | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:28AM] Ruthie used command ::yell 3minutes nice 3 global rotation spawn here soon | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:32AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:33AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:33AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:33AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:34AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:34AM] Ruthie used command ::yell all come to ::meruem big loot big bank loot | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:35AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:35AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:35AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:36AM] Ruthie used command ::Yell  care for another ::Veigar? come | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:37AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:37AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:38AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:38AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:39AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:39AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:41AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:41AM] Ruthie used command ::Yell bonds my pos cheap | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:42AM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:43AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:46AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:47AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:49AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:50AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:50AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:50AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:51AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:51AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:52AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:53AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:53AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:53AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:56AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:56AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:57AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58AM] Ruthie used command ::yell mage items my pos cheap | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:00AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:01AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:01AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02AM] Ruthie used command ::reward 1 | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02AM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:03AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:04AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:04AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:04AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:04AM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:06AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:08AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:09AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:09AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:10AM] Ruthie used command ::yell super buu my pos cheap | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:10AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:12AM] Ruthie used command ::yell ty vetbrazil for buying my votes out at 39k ea | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:12AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:25AM] Ruthie used command ::Yell massive mage stuff in my pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:27AM] Ruthie used command ::yell fake | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:28AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:32AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:32AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:33AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:34AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:34AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:35AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:37AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:37AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:37AM] Ruthie used command ::Pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:38AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:38AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:40AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:40AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:41AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:53AM] Ruthie used command ::Vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:53AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:56AM] Ruthie used command ::yell don't miss out on this huge x2 vboss spawn come on over | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:59AM] Ruthie used command ::Yell hop on over at ::vboss hes spawning again | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:59AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:02PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:02PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:02PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:04PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:05PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:05PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:07PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:07PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:07PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:08PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:09PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:10PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:10PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:10PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:11PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:12PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:12PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:12PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:12PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:12PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:13PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:13PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:14PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:14PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::yell my pos votes and scrolls cheapest | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::yell g | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:15PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:16PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:16PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:17PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:18PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:19PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:19PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:19PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:20PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:20PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:20PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:20PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:23PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:24PM] Ruthie used command ::yell $ scrolls/bonds/votes/etc my pos cheap | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:24PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:24PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:26PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:27PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:27PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:28PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:28PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:29PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:33PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:33PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:33PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:34PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:35PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:36PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:36PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:36PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:37PM] Ruthie used command ::wr3cked | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:38PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:38PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:40PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:40PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:41PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:41PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:43PM] Ruthie used command ::yell votes up in my pos for 39k ea | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:45PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:46PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:47PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:51PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:51PM] Ruthie used command ::yell my pos cheap stuff | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 12:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:04PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:04PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:04PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:05PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:07PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:08PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:08PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:14PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:15PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:16PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:17PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:18PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:22PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:24PM] Ruthie used command ::yell 4 more votes til ::vboss lets go boys | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:24PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:24PM] Ruthie used command ::yell gold enhancment and votes cheap myp os | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:25PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:28PM] Ruthie used command ::Yell dont miss ::vboss pay attention he spawns soon! | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:30PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:30PM] Ruthie used command ::yell vboss is awake | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:30PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:31PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:32PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:35PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:35PM] Ruthie used command ::yell votes bulk cheap 39k | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:35PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:36PM] Ruthie used command ::yell ty kalb for buying out all my votes | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:36PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:41PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:42PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:43PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:43PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:43PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:46PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:47PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:50PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:50PM] Ruthie used command ::yell my pos cheapest shit | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:53PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:59PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:59PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 01:59PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:00PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:02PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:04PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:04PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:05PM] Ruthie used command ::yell buying aoe 18m cash + 100 votes n items + pm me | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:06PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:10PM] Ruthie used command ::yell votes my pos 39k ea | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:12PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:12PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:13PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:16PM] Ruthie used command ::yell buying 3x3 15-20m | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:17PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:18PM] Ruthie used command ::yell buying 3x3 effect pm | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:18PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:19PM] Ruthie used command ::yell buying 3x3 effect 18m reds and more | Player rights = MYSTICAL_DONATOR	
