[4/15/23 06:09AM] Zshana used command ::train | Player rights = PLAYER	
[4/16/23 05:06PM] Zshana used command ::yell buying all votes 12k  | Player rights = CLERIC_DONATOR	
[4/16/23 05:06PM] Zshana used command ::pos | Player rights = CLERIC_DONATOR	
[4/16/23 05:09PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:09PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:09PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:11PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:14PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:17PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:35PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:37PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:38PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:38PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:44PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:46PM] Zshana used command ::kills | Player rights = TORMENTED_DONATOR	
[4/16/23 05:48PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:52PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:53PM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 05:56PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 05:57PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:01PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:02PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:04PM] Zshana used command ::vihtic | Player rights = TORMENTED_DONATOR	
[4/16/23 06:05PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:10PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:14PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:17PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:20PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:22PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:23PM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 06:25PM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/16/23 06:26PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:28PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:31PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:34PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:36PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:37PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:37PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:37PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:38PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 06:39PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:41PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:44PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 06:45PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:45PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 06:47PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:52PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 06:53PM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 06:56PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:02PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:04PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:12PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:16PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:19PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:23PM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 07:24PM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/16/23 07:25PM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/16/23 07:27PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:32PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:33PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 07:33PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 07:35PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 07:35PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 07:36PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:36PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 07:36PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 07:37PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:44PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 07:44PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:44PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:44PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:53PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 07:57PM] Zshana used command ::Vote | Player rights = TORMENTED_DONATOR	
[4/16/23 07:58PM] Zshana used command ::reward 1 all | Player rights = TORMENTED_DONATOR	
[4/16/23 08:04PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 08:22PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 08:23PM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 08:24PM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/16/23 08:25PM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/16/23 08:27PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 08:46PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 08:52PM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 08:52PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 08:53PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 08:53PM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/16/23 08:54PM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/16/23 08:56PM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/16/23 08:57PM] Zshana used command ::vboss | Player rights = TORMENTED_DONATOR	
[4/16/23 08:57PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 09:40PM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/16/23 09:41PM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/16/23 09:42PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 09:42PM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/16/23 09:43PM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/16/23 09:45PM] Zshana used command ::voteboss | Player rights = TORMENTED_DONATOR	
[4/16/23 09:49PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 10:01PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 10:02PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 10:04PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 10:14PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 10:15PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/16/23 10:16PM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/16/23 10:17PM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/16/23 10:17PM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:32AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:34AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:35AM] Zshana used command ::vote | Player rights = TORMENTED_DONATOR	
[4/17/23 05:39AM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 05:41AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 05:42AM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/17/23 05:43AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:44AM] Zshana used command ::voteboss | Player rights = TORMENTED_DONATOR	
[4/17/23 05:47AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:47AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:48AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:48AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:49AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:50AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:50AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:51AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 05:57AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:12AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:14AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:15AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:21AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:26AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:27AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 06:28AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 06:28AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:28AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 06:28AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 06:28AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:33AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:39AM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 06:41AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 06:41AM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/17/23 06:48AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:49AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 06:58AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:01AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:09AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:12AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:29AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 07:29AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:29AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:30AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:32AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:32AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:33AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:36AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:36AM] Zshana used command ::vote | Player rights = TORMENTED_DONATOR	
[4/17/23 07:38AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:39AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:39AM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 07:40AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 07:40AM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/17/23 07:44AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 07:44AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:50AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 07:56AM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/17/23 07:58AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:03AM] Zshana used command ::Vote | Player rights = TORMENTED_DONATOR	
[4/17/23 08:04AM] Zshana used command ::reward 1 all | Player rights = TORMENTED_DONATOR	
[4/17/23 08:07AM] Zshana used command ::voteboss | Player rights = TORMENTED_DONATOR	
[4/17/23 08:13AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:15AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:15AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:28AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:35AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:36AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:39AM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 08:39AM] Zshana used command ::Veigar# | Player rights = TORMENTED_DONATOR	
[4/17/23 08:39AM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 08:40AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 08:41AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:41AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:41AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:43AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:45AM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/17/23 08:45AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:46AM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/17/23 08:47AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:47AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:47AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:48AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:49AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:54AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 08:54AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:01AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:10AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:10AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:10AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:13AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:14AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:26AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:28AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:29AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:34AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:37AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 09:39AM] Zshana used command :::veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 09:39AM] Zshana used command ::veiga | Player rights = TORMENTED_DONATOR	
[4/17/23 09:39AM] Zshana used command ::Veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 09:42AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 09:44AM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/17/23 09:44AM] Zshana used command ::maxhit | Player rights = TORMENTED_DONATOR	
[4/17/23 09:45AM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/17/23 09:51AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:51AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:54AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 09:54AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:56AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 09:57AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 10:33AM] Zshana used command ::veigar | Player rights = TORMENTED_DONATOR	
[4/17/23 10:33AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 10:33AM] Zshana used command ::pos | Player rights = TORMENTED_DONATOR	
[4/17/23 10:33AM] Zshana used command ::ninetails | Player rights = TORMENTED_DONATOR	
[4/17/23 10:34AM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/17/23 10:35AM] Zshana used command ::golden | Player rights = TORMENTED_DONATOR	
[4/17/23 10:37AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 10:46AM] Zshana used command ::fpk | Player rights = TORMENTED_DONATOR	
[4/17/23 10:54AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 11:02AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 11:03AM] Zshana used command ::meruem | Player rights = TORMENTED_DONATOR	
[4/17/23 11:03AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
[4/17/23 11:03AM] Zshana used command ::bank | Player rights = TORMENTED_DONATOR	
