[4/20/23 05:51AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 05:52AM] PROGRESSION_ZONES|3037,10280,0|Said: Hi	
[4/20/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 90000	
[4/20/23 03:42PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:42PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:42PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:42PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:42PM] Picked up gr.Item Coin, amount: 90000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 90000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 150000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:43PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:45PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:46PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 03:51PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 03:55PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 03:55PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:55PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 90000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:56PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:57PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:57PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:57PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:57PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:58PM] Picked up gr.Item Coin, amount: 30000	
[4/21/23 08:11AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/21/23 08:12AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:14AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/21/23 08:15AM] (CC) Help. Said: What set is good to start melee?	
[4/21/23 08:15AM] (CC) Help. Said: 100k stats+	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 56000	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 08:18AM] Picked up gr.Item Coin, amount: 28000	
[4/21/23 11:53AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/21/23 12:01PM] (CC) Help. Said: What name i::slayer	
[4/21/23 12:01PM] (CC) Help. Said: What name is 1m bow+ or sword	
[4/21/23 12:03PM] (CC) Help. Said: What  is the name of weapon 1m sword or bow	
[4/21/23 12:04PM] Picked up gr.Item Coin, amount: 3846784	
[4/22/23 07:55PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/22/23 07:56PM] Player dropping item: Vial, amount: 1	
[4/22/23 07:57PM] (CC) Help. Said: Hi:)	
