[4/17/23 12:57AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:58AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:59AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:01AM] PROGRESSION_ZONES|3037,10280,0|Said: Yoo 	
[4/17/23 01:01AM] (CC) Help. Said: Yooo 	
[4/17/23 01:02AM] (CC) Help. Said: Hey ruthie :) 	
[4/17/23 01:02AM] (CC) Help. Said: K doin it now	
[4/17/23 01:04AM] VBOSS|2980,2771,0|Said: There we go :) 	
[4/17/23 01:11AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 02:52AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:52AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:53AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:53AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:53AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:54AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 02:54AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 02:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:54AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:55AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:55AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:55AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:56AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:56AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:56AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:56AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:56AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:58AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:58AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:58AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:58AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:59AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:59AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 02:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:00AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:00AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:00AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:00AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:01AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:01AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:02AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:02AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:02AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:03AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:04AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:04AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:04AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:04AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:05AM] Player dropping item: Vial, amount: 1	
[4/17/23 03:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:06AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:06AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:07AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:08AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 03:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:08AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:08AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:09AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:09AM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 03:09AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 03:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:09AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 03:09AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:09AM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 03:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:09AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:10AM] Receiving item from trade with Ruthie Id: 21047, amount: 1	
[4/17/23 03:10AM] GLOBAL_BOSS|2136,5020,8|Said: :o ty	
[4/17/23 03:11AM] Picked up gr.Item Coin, amount: 1218970	
[4/17/23 03:11AM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 03:11AM] Receiving item from trade with Like My Peep Id: 23035, amount: 1	
[4/17/23 03:11AM] Receiving item from trade with Like My Peep Id: 23034, amount: 1	
[4/17/23 03:11AM] Receiving item from trade with Like My Peep Id: 23036, amount: 1	
[4/17/23 03:11AM] Receiving item from trade with Like My Peep Id: 23037, amount: 1	
[4/17/23 03:11AM] GLOBAL_BOSS|2138,5019,8|Said: Ty ty :o 	
[4/17/23 03:12AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:12AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/17/23 03:12AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:13AM] (CC) Help. Said: K3	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:13AM] (CC) Help. Said: Ruth an peep comin in :)	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:13AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:14AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:14AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:14AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:15AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] (CC) Help. Said: Live on youtube btw- redx12 :d 	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:16AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:17AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:17AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:17AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:17AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:18AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 03:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:20AM] (CC) Help. Said: Same	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:21AM] Receiving item from trade with Ruthie Id: 2023, amount: 1911	
[4/17/23 03:21AM] HULK|3489,3616,24|Said: :o tyyy	
[4/17/23 03:21AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 03:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:26AM] Receiving item from trade with Ruthie Id: 8088, amount: 1	
[4/17/23 03:26AM] DEFAULT|2236,3746,0|Said: Tyyyy	
[4/17/23 03:28AM] (CC) Help. Said: Welcome :) 	
[4/17/23 03:41AM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 03:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 03:42AM] Player dropping item: Vial, amount: 1	
[4/17/23 03:43AM] Picked up gr.Item Lava bones, amount: 200	
[4/17/23 03:43AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 03:44AM] Picked up gr.Item Lava bones, amount: 600	
[4/17/23 03:44AM] Picked up gr.Item $1 Scroll, amount: 4	
[4/17/23 03:44AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 03:45AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 03:46AM] (CC) Help. Said: Woo got $10 rank 	
[4/17/23 03:46AM] (CC) Help. Said: Ty :d	
[4/17/23 03:48AM] (CC) Help. Said: Gettin that 99 pray	
[4/17/23 04:05AM] (CC) Help. Said: Hello :) 	
[4/17/23 04:11AM] Picked up gr.Item Coin, amount: 2202584	
[4/17/23 04:11AM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 04:16AM] Player dropping item: Vial, amount: 1	
[4/17/23 04:24AM] DEFAULT|2236,3745,0|Said: In corner	
[4/17/23 04:24AM] DEFAULT|2236,3745,0|Said: Over there	
[4/17/23 04:25AM] DEFAULT|2236,3745,0|Said: By bank 	
[4/17/23 04:32AM] (CC) Help. Said: Wtb more bones plox 	
[4/17/23 04:35AM] Receiving item from trade with Ruthie Id: 1485, amount: 1	
[4/17/23 04:35AM] DEFAULT|2236,3745,0|Said: :ooo	
[4/17/23 04:35AM] DEFAULT|2236,3745,0|Said: Tyy	
[4/17/23 04:39AM] Player bought 2023 x 22 from A Fatality's pos shop for 440 Billions	
[4/17/23 04:39AM] Player bought 2023 x 1000 from A Fatality's pos shop for 20000 Billions	
[4/17/23 04:40AM] Picked up gr.Item Coin, amount: 1906098	
[4/17/23 04:40AM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 04:41AM] Picked up gr.Item Coin, amount: 3026855	
[4/17/23 04:41AM] Picked up gr.Item Lava bones, amount: 80	
[4/17/23 04:42AM] GLOBAL_BOSS|2142,5017,12|Said: Gzz	
[4/17/23 04:43AM] (CC) Help. Said: Merk	
[4/17/23 05:08AM] Player bought 2023 x 23 from A Fatality's pos shop for 460 Billions	
[4/17/23 05:08AM] Player bought 2023 x 400 from A Fatality's pos shop for 8000 Billions	
[4/17/23 05:11AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 05:11AM] DEFAULT|2222,3747,0|Said: Gzz	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 05:18AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:19AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:20AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:21AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:22AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:23AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 05:23AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 05:23AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 05:23AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Player dropping item: Imperial legs, amount: 1	
[4/17/23 05:24AM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 05:24AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:24AM] Picked up gr.Item Imperial boots, amount: 1	
[4/17/23 05:24AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 900	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 900	
